Projeto;;Ano;;Tipo;;Autor;;Ementa;;Situação
188;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Wolfgang Amadeus Mozart"".";;Transformado em Norma Jurídica
;;;;;;;;;;
187;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Johann Sebastian Bach"".";;Transformado em Norma Jurídica
;;;;;;;;;;
186;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Richard Wagner"".";;Transformado em Norma Jurídica
;;;;;;;;;;
185;   ;2002;;Projeto de Lei;;Vicentão;;"Altera dispositivos da Lei 6612 de 16 de outubro de 1984 (""Dispõe sobre o serviço de táxi no Município de Juiz de Fora"").";;Arquivada
;;;;;;;;;;
184;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Heitor Villa Lobos"".";;Transformado em Norma Jurídica
;;;;;;;;;;
183;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Johann Brams"".";;Transformado em Norma Jurídica
;;;;;;;;;;
182;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Guiseppe Verdi"".";;Transformado em Norma Jurídica
;;;;;;;;;;
181;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Franz Schubert"".";;Transformado em Norma Jurídica
;;;;;;;;;;
180;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Antônio Vivaldi"".";;Transformado em Norma Jurídica
;;;;;;;;;;
179;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Luiz Lacher"".";;Transformado em Norma Jurídica
;;;;;;;;;;
178;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Praça Ronaldo Miguel de Morais"".";;Transformado em Norma Jurídica
;;;;;;;;;;
177;   ;2002;;Projeto de Lei;;Isauro Calais;;Dispõe sobre Doação Voluntária de Sangue.;;Transformado em Norma Jurídica
;;;;;;;;;;
175;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Praça Carlos Gomes"".";;Transformado em Norma Jurídica
;;;;;;;;;;
174;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Rua Johann Strauss"".";;Transformado em Norma Jurídica
;;;;;;;;;;
173;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre denominação de Logradouro Público. ""Praça Prof. Fernando Paiva Mattos"".";;Transformado em Norma Jurídica
;;;;;;;;;;
172;   ;2002;;Projeto de Lei;;Flávio Cheker;;"Dispõe sobre deominação de Logradouro Público. ""Rua Manoel Euzébio Cardoso"".";;Transformado em Norma Jurídica
;;;;;;;;;;
171;   ;2002;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre mapeamento e cadastramento das áreas de encostas.;;Arquivada
;;;;;;;;;;
170;   ;2002;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre o policiamento obrigatório nas Escolas da Rede Municipal de Ensino que funcionam no período noturno.;;Arquivada
;;;;;;;;;;
169;   ;2002;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre Denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
168;   ;2002;;Projeto de Lei;;João de Deus;;Dispõe sobre Denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
167;   ;2002;;Projeto de Lei;;João de Deus;;"Dispõe sobre denominação de Logradouro Público. ""Travessa João Furtado"".";;Transformado em Norma Jurídica
;;;;;;;;;;
166;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Autoriza todos os órgãos públicos municipais a darem treinamento a servidores, para que estes façam atendimento a pessoas portadoras de necessidades especiais.;;Arquivada
;;;;;;;;;;
165;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Dispõe sobre a obrigatoriedade da apresentação da conta diária nos hospitais particulares, aos pacientes internados e dá outras providências.;;Arquivada
;;;;;;;;;;
164;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Dispõe sobre uso de Cerol nos fios de pipa no Município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
163;   ;2002;;Projeto de Lei;;Rogério Ghedin;;Dispõe sobre placa informativa em estacionamento.;;Transformado em Norma Jurídica
;;;;;;;;;;
162;   ;2002;;Projeto de Lei;;Rogério Ghedin;;"Determina a afixação da frase ""Respeite o idoso, um dia você será idoso também"", em todas as repartições públicas da Prefeitura , Autarquias Municipais e concessionárias do serviço público Municipal.";;Arquivada
;;;;;;;;;;
160;   ;2002;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre a criação, através da Gerência de Transporte e Trânsito de um sistema de controle e monitoramento de Veículos Táxi.;;Arquivada
;;;;;;;;;;
159;   ;2002;;Projeto de Lei;;Carlos Alberto Gasparete;;Dispõe sobre denominação de Logradouro Público;;Transformado em Norma Jurídica
;;;;;;;;;;
158;   ;2002;;Projeto de Lei;;João de Deus;;Altera dispositivo da Lei Municipal nº 8.076 de 11 de maio de 1992, que Institui o Conselho Municipal de Saúde e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
157;   ;2002;;Projeto de Lei;;Antônio Jorge;;Institui a Semana Municipal de Combate e Prevenção de Incêndios Florestais e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
156;   ;2002;;Projeto de Lei;;João de Deus;;Altera redação de Lei.;;Transformado em Norma Jurídica
;;;;;;;;;;
155;   ;2002;;Projeto de Lei;;Antônio Jorge;;"Institui a contribuição voluntária de turismo - CVT para incrementos às receitas do Fundo Municipal de Turismo e das Associações promotoras de ""turismo de eventos"" e dá outras providências.";;Transformado em Norma Jurídica
;;;;;;;;;;
154;   ;2002;;Projeto de Lei;;Eduardo Freitas;;"Dispõe sobre denominação de Logradouro Público. ""Rua Ondina Fortini Pradez"".";;Transformado em Norma Jurídica
;;;;;;;;;;
152;   ;2002;;Projeto de Lei;;Bruno Siqueira;;Dispõe sobre a instalação de recipientes coletores de lixo dentro dos ônibus de transporte coletivo urbano.;;Arquivada
;;;;;;;;;;
151;   ;2002;;Projeto de Lei;;Lafayette Andrada;;Autoriza recolhimento de taxas e tarifas públicas municipais pelas Cooperativas de Crédito.;;Arquivada
;;;;;;;;;;
150;   ;2002;;Projeto de Lei;;João de Deus;;Altera dispositivo da Lei Municipal 8.861 de 21 de Maio de 1996, que institui o “DIA MUNICIPAL DO LÍDER COMUNITÁRIO”;;Arquivada
;;;;;;;;;;
149;   ;2002;;Projeto de Lei;;Marcos Fonseca;;Dispõe sobre a autorizaçõo de doação uniformes aos alunos matriculados na Rede Municipal de Ensino Público e dá outras providências.;;Arquivada
;;;;;;;;;;
148;   ;2002;;Projeto de Lei;;Vicentão;;"Dispõe sobre a obrigatoriedade da realização de Curso de Orientação e Informação para motoristas novatos (permissionáríos e auxiliares) do serviço de Taxi no Município de Juiz de Fora"".";;Arquivada
;;;;;;;;;;
147;   ;2002;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre o controle da potabilidade das águas de Minas existentes em locais público ou em terrenos utilizados pelo Município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
146;   ;2002;;Projeto de Lei;;Eduardo Novy;;Dispõe sobre doação de gêneros alimentícios apreendidos.;;Transformado em Norma Jurídica
;;;;;;;;;;
145;   ;2002;;Projeto de Lei;;Eduardo Novy;;Cria o sistema de reflorestamento em área de propriedade do Município.;;Arquivada
;;;;;;;;;;
144;   ;2002;;Projeto de Lei;;Isauro Calais;;"Dispõe sobre denominação de Logradouro Público. ""Rua Antônio Manganelli"".";;Arquivada
;;;;;;;;;;
143;   ;2002;;Projeto de Lei;;Mesa Diretora - Biênio 2001/2002, Carlos Gasparete, Isauro Calais, Romilton Faria;;Altera dispositivos das Leis nº 9.650, de 25 de novembro de 1999 e nº 9709, de 18 de janeiro de 2000 e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
142;   ;2002;;Projeto de Lei;;Mariano Junior;;Autoriza a Gravação de Logomarca de Empresas Públicas e/ou Privadas em Uniformes Doados aos Alunos da Rede Municipal de Ensino.;;Transformado em Norma Jurídica
;;;;;;;;;;
141;   ;2002;;Projeto de Lei;;Vicentão;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
140;   ;2002;;Projeto de Lei;;Bruno Siqueira;;Altera dispositivo legal.;;Transformado em Norma Jurídica
;;;;;;;;;;
139;   ;2002;;Projeto de Lei;;Eduardo Novy;;“Autoriza o poder executivo a conceder incentivos fiscais as empresas que comprovadamente contribuirem para a implantação em comunidades carentes do Programa Inclusão Digital.”;;Arquivada
;;;;;;;;;;
138;   ;2002;;Projeto de Lei;;Romilton Faria;;Denominação de Logradouro Públiuco;;Transformado em Norma Jurídica
;;;;;;;;;;
136;   ;2002;;Projeto de Lei;;João Alves;;Estabelece normas de mensuração de tarifas horárias em estacionamento de veículos e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
135;   ;2002;;Projeto de Lei;;João Alves;;Obriga os prédios comerciais com mais de 5(cinco) andares a manter ascensoristas nos elevadores em seu horário de funcionamento.;;Arquivada
;;;;;;;;;;
134;   ;2002;;Projeto de Lei;;Carlos Alberto Gasparete;;"Considera de Utilidade Pública a entidade que menciona. ""Sociedade Pró-Melhoramentos do Bairro Paula Lima"".";;Transformado em Norma Jurídica
;;;;;;;;;;
133;   ;2002;;Projeto de Lei;;Rogério Ghedin;;"Autoriza a identificação explícita e visível nos veículos da administração pública no Município de Juiz de Fora"".";;Transformado em Norma Jurídica
;;;;;;;;;;
131;   ;2002;;Projeto de Lei;;Vicentão;;"Dispõe sobre denominação de Logradouro Público. 'Praça José Siqueira Sobrinho"".";;Transformado em Norma Jurídica
;;;;;;;;;;
130;   ;2002;;Projeto de Lei;;Lafayette Andrada;;Dispõe sobre a obrigatoriedade de os depósitos de pneus, novos ou usados, ferros-velhos e afins, serem cobertos por cobertra rígida.;;Arquivada
;;;;;;;;;;
129;   ;2002;;Projeto de Lei;;Lafayette Andrada;;Dispõe sobre a publicação da relação dos estabelecimentos multados por poluição e degradação ambiental.;;Arquivada
;;;;;;;;;;
128;   ;2002;;Projeto de Lei;;Lafayette Andrada;;Dispõe sobre parcerias para construção, recuperação, conservação e manutenção de áreas de lazer, bibliotecas, centros culturais, centros esportivos e centros comunitários no município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
127;   ;2002;;Projeto de Lei;;Lafayette Andrada;;Dispõe sobre a criação do Cadastro Municipal de Entidades dos Movimentos Sociais.;;Arquivada
;;;;;;;;;;
125;   ;2002;;Projeto de Lei;;Eduardo Freitas;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
124;   ;2002;;Projeto de Lei;;Antônio Jorge;;Institui normas para funcionamento dos Serviços Residênciais Terapêuticos na cidade de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
123;   ;2002;;Projeto de Lei;;Antônio Jorge;;Torna obrigatória a inclusão do nome do Presidente do Conselho Municipal de Saúde, no exercício do mandato, em todas as placas de registro de inauguração de Unidades do SUS.;;Transformado em Norma Jurídica
;;;;;;;;;;
122;   ;2002;;Projeto de Lei;;Antônio Jorge;;Torna obrigatória a Oferta de Testes Vocacionais nos Estabelecimentos de Ensino do Município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
121;   ;2002;;Projeto de Lei;;Antônio Jorge;;Autoriza o Poder Executivo a criar o Programa Municipal de Atenção à Desospitalização Psiquiátrica.;;Transformado em Norma Jurídica
;;;;;;;;;;
120;   ;2002;;Projeto de Lei;;Barbosa Júnior;;Dispõe sobre a aplicação, pelo executivo, dos princípios e normas da convenção interamericana sobre direitos humanos e dá outras providências.;;Arquivada
;;;;;;;;;;
119;   ;2002;;Projeto de Lei;;Vicentão;;Dispõe sobre Denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
118;   ;2002;;Projeto de Lei;;Vicentão;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
117;   ;2002;;Projeto de Lei;;Vicentão;;Dispõe sobre Denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
116;   ;2002;;Projeto de Lei;;Lafayette Andrada;;Autoriza recolhimento de taxas e tarifas públicas municipais pelas Cooperativas de Crédito.;;Arquivada
;;;;;;;;;;
115;   ;2002;;Projeto de Lei;;Rogério Ghedin;;"Dispõe sobre a concessão de Título de Cidadania Honorária. ""Santa Madre Paulina do Coração Agonizante de Jesus"".";;Transformado em Norma Jurídica
;;;;;;;;;;
114;   ;2002;;Projeto de Lei;;Marcos Fonseca;;Altera o art 2º da Lei nº 10.059 de 15 de outubro de 2001, que dispõe sobre a realização de exames para detecção do diabetes e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
112;   ;2002;;Projeto de Lei;;Vicentão;;Dispõe sobre a obrigatoriedade do Executivo ou Empresas Terceirizadas em contratar shows de artistas locais, quando da utilização de espaço público.;;Arquivada
;;;;;;;;;;
111;   ;2002;;Projeto de Lei;;Domingos Caputo;;Dispõe sobre denominação de Praça de Esportes.;;Transformado em Norma Jurídica
;;;;;;;;;;
110;   ;2002;;Projeto de Lei;;Domingos Caputo;;Dispõe sobre denominação de área de lazer.;;Arquivada
;;;;;;;;;;
109;   ;2002;;Projeto de Lei;;Antônio Jorge;;Altera o Art. 2º. Da Lei nº 8.655 de 18 de maio de 1995, que dispõe sobre a criação de adicional de penosidade.;;Arquivada
;;;;;;;;;;
107;   ;2002;;Projeto de Lei;;Barbosa Júnior;;Reconhece, no Município de Juiz de Fora, a Música Gospel como manifestação essencialmente cultural e dá outras providências.;;Arquivada
;;;;;;;;;;
106;   ;2002;;Projeto de Lei;;Sílvio dos Remédios;;"Dispõe sobre denominação de Logradouro Público. ""Estrada Albertina Jovelina de Jesus"".";;Transformado em Norma Jurídica
;;;;;;;;;;
105;   ;2002;;Projeto de Lei;;Carlos Alberto Gasparete;;Dispõe sobre o cadastramento, disciplina e fiscalização dos prestadores de serviços de chaveiro e de instalador de sistemas de segurança e dá outras providências.;;Arquivada
;;;;;;;;;;
104;   ;2002;;Projeto de Lei;;Antônio Jorge;;"Institui a taxa de hospedagem para o incremento da Receita do Fundo Municipal de Turismo e das associações responsáveis pela promoção do ""Turismo de Eventos"" e dá outras providências.";;Arquivada
;;;;;;;;;;
102;   ;2002;;Projeto de Lei;;Eduardo Novy;;"Considera de Utilidade Pública a entidade que menciona. ""Associação Profissional dos Feirantes de Juiz de Fora"".";;Transformado em Norma Jurídica
;;;;;;;;;;
101;   ;2002;;Projeto de Lei;;João de Deus;;"Dispõe sobre denominação de Logradouro Público. ""Praça Francisco Assis Lopes"".";;Transformado em Norma Jurídica
;;;;;;;;;;
100;   ;2002;;Projeto de Lei;;Romilton Faria;;"Dispõe sobre o Título de Utilidade Pública Municipal. ""Associação Grêmio Recreativo Assistencial Cultural e Escola de Samba Vale do Paraibuna.";;Transformado em Norma Jurídica
;;;;;;;;;;
99;   ;2002;;Projeto de Lei;;Antônio Jorge;;"Institiui benefício fiscal para a rede hoteleira do Município, com o objetivo de incrementar o ""Programa meu Primeiro Emprego"".";;Arquivada
;;;;;;;;;;
98;   ;2002;;Projeto de Lei;;João de Deus;;Estabelece o uso de veículo adaptado como transporte público individual de passageiros, no Município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
97;   ;2002;;Projeto de Lei;;Vicentão;;Dispõe sobre obrigatoriedade da CESAMA em aceitar, CONTRATO DE COMPRA E VENDA, ou outro comprovante de propriedade do imóvel nas transferências de nome nas contas de água do Município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
96;   ;2002;;Projeto de Lei;;Biel;;"Dispõe sobre denominação de Logradouro Público. ""Rua Trovador Luiz Otávio"".";;Transformado em Norma Jurídica
;;;;;;;;;;
94;   ;2002;;Projeto de Lei;;Flávio Cheker;;Considera de Utilidade Pública a Mitra Arquidiocesana de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
93;   ;2002;;Projeto de Lei;;Sílvio dos Remédios;;Dispõe sobre o atendimento prioritário às pessoas que menciona e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
92;   ;2002;;Projeto de Lei;;Sílvio dos Remédios;;Considera de Utilidade Pública a entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
91;   ;2002;;Projeto de Lei;;Sílvio dos Remédios;;Torna obrigatória a existência de poltrona ou cadeira especial para pessoa obesa nos locais que menciona e dá outras providências.;;Transformado em Norma Jurídica
